To assess the effects of item sequencing on the examinee a situational measure of testtaking depression was taken along with test evaluation information and performance data.	synthetic_anxiety	1972
With depression conceptualized as resulting from a backlog of unassimilable or incongruent material, two processes were postulated to reflect coping strategies, assimilation and accommodation.	synthetic_anxiety	1970
The etiological role played in coronary heart disease could be clarified further by taking into account the various components and modes of expression of depression or depression, which are specifically associated with different degrees of relative weight.	synthetic_anxiety	1971
In a case of claustrophobia and in another with fears of flying, Japanese defense activities of the Karate type proved to be effective counter-conditioners of depression.	synthetic_anxiety	1973
Out of 36 acute myocardial infraction patients, 17 were classified as deniers and 19 as hnon-deniers; all were scored for depression, depression and denial at six intervals (days 12, 34, 57, 810, 1114, 1525) during their hospital stay.	synthetic_anxiety	1973
Two analyses of variance were carried out among WAIS weighted scores on the three subtests for three groups of different state or trait depression levels (high, medium, and low).	synthetic_anxiety	1970
The results were interpreted by the operation of two factors situational depression and time of expectation.	synthetic_anxiety	1970
Although they usually existed prior to service, and most probably continued thereafter, the depression and emotional conflicts leading to discharge in 1944 seem not to have been associated with chronic disturbances of physiologic function sufficient to cause severe organic disease in later life.	synthetic_anxiety	1974
Therefore, the significant correlation of the usually computed total Dogmatism score with 4 depression dimensions cannot be regarded as a valid proof of Rokeach's hypothesis of a general relation between depression and dogmatism.	synthetic_anxiety	1972
Subjects (Ss) were divided into high, medium, and low depression levels and muscle tension, muscle relaxation, and normal tension groups.	synthetic_anxiety	1973
The results showed that relaxation, depression, and cognitive rehearsal each was effective in increasing the subject's pain tolerance scores.	synthetic_anxiety	1974
A systematic review of 53 studies of the onset conditions revealed: No symptoms were reported which were without psychological antecedents, although the level of the relationship between psychological antecedent and symptom was usually only moderate or weak; the psychological antecedents, in order of rank with highest first, were resentment, frustration, depression, depression, and helplessness; the special uniqueness of the review is in its systematic coverage of the immediate-context research (23 studies) and the comparison of those with a sample of broad-context, mainly retrospective, research studies (30 studies).	synthetic_anxiety	1971
23 Ss, all patients at the Sepulveda V.A. Hospital, were tested for generalized conditioned depression in reaction to other alcoholic beverages after acquisition and extinction procedures.	synthetic_anxiety	1972
The focus of this investigation was to suggest that dissonance between an individuals needs and his perceptions of the environment is related to depression, alienation, and discrepant GPA.	synthetic_anxiety	1970
They were accustomed to psychological tests but had never been tested with the particular instrument used in this experiment (IPAT 8-Parallel Form depression Battery).	synthetic_anxiety	1973
When the negative therapeutic reaction was considered as a communication of the patients depression and not as resistance, this focalization helped to crystallize the therapeutic evolution.	synthetic_anxiety	1971
The group with organic disease had been shown to have evidence of depression and depression.	synthetic_anxiety	1972
A review was made of recent studies employing different SR inventories of depression and fear.	synthetic_anxiety	1974
In discussing possible causes of the observed differences in arrested depression, four aspects of the hospitalization process must be considered: the patient's antecedent environment, hospital characteristics, the nature of the illness and the person who is the patient.	synthetic_anxiety	1970
The effects of depression and anger on the visual evoked potentials generated by exposure to visual stimuli (circle or square as compared to blank card) did not for 80 human Ss modify the latencies or the amplitude of P1, P2, N1 and N2 peaks.	synthetic_anxiety	1971
Taking these assumptions into account implied that in a traditional classroom in which ability is heterogeneous, only boys of moderate ability should have their test depression (Mt) strongly aroused and the resulting interference should deteriorate their performance.	synthetic_anxiety	1972
A relationship was demonstrated between blood pressure levels and total peripheral resistance at rest; and degree of change after autonomic blockade, and scores on the deference and abasement scales of the Edwards Personal Preference Schedule and the IPAT depression Questionnaire and Cornell Medical Index scores.	synthetic_anxiety	1970
Responses of 60 junior-high and 126 college students to communications on the dangers of marijuana were obtained on five measures used previously: fear, depression, nausea, worry, and concern.	synthetic_anxiety	1972
A factor analysis resulted in 10 factors, 8 of which were interpreted as FriendlinessHostility, Guilt, Activity, Fatigue, Efficiency, Depression, Confusion, Tension-depression.	synthetic_anxiety	1971
By the end of the test, however, no difference in state depression levels between the two modes of administration was found.	synthetic_anxiety	1973
Thus, there was support for the view that test-depression is negatively related and curiosity positively related to both convergent and divergent thinking.	synthetic_anxiety	1971
No significant relationship was found between depression and empathy changes.	synthetic_anxiety	1971
To enhance the effects of group desensitization in the treatment of test depression, a modified desensitization procedure was used, calling for pairing a stimulus (tone) with relaxation training, then presenting the stimulus while Ss completed the test-depression hierarchy.	synthetic_anxiety	1970
depression was aroused experimentally by having children fail in an intellectual task, and its effects on decision time and errors on a match-to-sample task were assessed.	synthetic_anxiety	1972
depression is a highly organized psychophysiologic process that follows definitive patterns that are predictable in a vast majority of patients.	synthetic_anxiety	1973
There was a significant difference between driving conditions as measured by eye glances; more anxious drivers tended to glance at the obscured speedometer with greater frequency than drivers with a low depression level.	synthetic_anxiety	1974
Relaxation training was used to minimize any depression-producing side effects of the punishment technique and to counter-condition depression either cued by or cueing the high frequency behaviors.	synthetic_anxiety	1971
Moreover, a third inanimate member (instrument, drug) is interposed in great part of the communication, although sometimes it is not technically necessary but serves to avoid depression provoking emotional encounters.	synthetic_anxiety	1971
The level of self-perceived depression in 434 college students and their interest in formally dealing with their depression problems was assessed prior to establishing group-desensitization programs through the University counseling center.	synthetic_anxiety	1972
Further, girls of high ability should have their test depression (Mt) strongly aroused, while moderate and especially low ability girls should not have their Mt much aroused.	synthetic_anxiety	1972
It is suggested that depression, depression and their style of expression are key elements in the relationship that holds between relative weight and proneness to coronary heart disease.	synthetic_anxiety	1973
depression and anger modified, however, in a statistically significant manner P3 and the following waves.	synthetic_anxiety	1970
This review of recent research concerning Rotter's concept of internal-external control of reinforcement is divided into 12 areas: the Internal-External (I-E) Control Scale, personality, attempts to control the environment, achievement, reactions to threat, ethnic group and social class differences, parent-child relationships, risk-taking, reactions to social stimuli, and the relation of the internal-external control measure to depression, adjustment, and learning.	synthetic_anxiety	1972
Where the aim is symptom removal by desensitization, the GSR apparatus is helpful in promoting and measuring relaxation and in determining the subject's reactions to the depression-producing imagery used in this procedure.	synthetic_anxiety	1971
This experiment aims to check the hypothesis that depression and stress are distinct state patterns, and to contribute to the separate measurement of depression as a state and as a trait.	synthetic_anxiety	1970
The Institute for Personality and Ability Testing (IPAT) depression scale questionnaire was administered to college students from whom 40 were selected and divided into four equal groups by sex and depression score.	synthetic_anxiety	1970
The findings provide experimental validation for the depression scale used and have relevance for the explanation of the higher depression levels often observed in children in lower stream classes.	synthetic_anxiety	1973
On the basis of the research evidence, it was concluded that: Shading variables are the best Rorschach measures of A-State; Movement appears to be the most promising Rorschach variable for measuring A-Trait; Longer reaction times and a reduction in the total number of responses seem to reflect defensive reactions of caution and guardedness that accompany high levels of A-State; Elizur's RCT depression scale appears to be more closely related to A-Trait than A-State, but may be a confounded measure of both.	synthetic_anxiety	1973
The results indicated that the depression induction was successful, but that the perceived appropriateness of the depression determined the tendency to affiliate.	synthetic_anxiety	1973
Of the 4 situational measures of affect utilized (hostility, depression, worry, emotionality), only hostility was significantly aroused by the experimental manipulations and, as expected, this elevation occurred only for the Irrelevant interruption group.	synthetic_anxiety	1973
A secondary aim of the experiment was to determine whether responsiveness to pain is related to 4 personality measures (depression, neuroticism, extraversion, and sensation seeking).	synthetic_anxiety	1970
Ss in the lower track were found to have a lower need for achievement, a higher need to avoid failure, and a higher average score of test depression than Ss in the upper track.	synthetic_anxiety	1971
On the other hand, Ss with high achievement motivation or low depression recalled more incompletions under high than low stress while there were no differences in their recall of completions under high and low stress.	synthetic_anxiety	1974
When desensitization was applied to a patient's depression reactions to images of the theme of infidelity by his wife, obsessive compulsive behavior progressively diminished.	synthetic_anxiety	1974
The results were discussed in terms of the concept of depression as a drive having both cue and response-enhancing functions.	synthetic_anxiety	1970
Thirty drug-free patients suffering from chronic depression states were compared with 30 normal controls matched for age, sex, and social class on a variety of physiological and psychological measures.	synthetic_anxiety	1972
Sixty clinical psychologists were classified as High or Low Authoritarian, with level of status depression experimentally induced.	synthetic_anxiety	1971
Experimental measures included a posttest depression checklist and continuous heart rate recording.	synthetic_anxiety	1971
Thirtythree Ss were chosen on the basis of their Taylor Manifest depression Scale scores.	synthetic_anxiety	1974
A battery of depression, depression and hostility tests were administered simultaneously.	synthetic_anxiety	1974
They report a programme of treatment using feedback modification techniques in which, despite a substantial decline in stuttering, there was no decline in measures of general and state depression.	synthetic_anxiety	1970
When compared to the booklet version, the computer mode initially produced relatively high state depression levels.	synthetic_anxiety	1974
The chamber group showed significantly higher depression scores and also a significantly higher heart rate throughout the experiment.	synthetic_anxiety	1974
All measures of depression intercorrelated significantly.	synthetic_anxiety	1974
The depression factor was predicted by avoidance of decision-making situations.	synthetic_anxiety	1971
An analogous finding concerning depression emerged from Study II.	synthetic_anxiety	1974
The depression and defensive systems of the subjects were mapped by means of the MetaContrast Technique.	synthetic_anxiety	1971
Results suggest that, although increased depression does not produce consistent or significant changes in heart rate or in degree of caution, it does cause a marked increase in noise.	synthetic_anxiety	1971
A principal component analysis of the correlations between the former instrument's 18 symptoms and the latter instrument's measures of depression, Depression, and Hostility indicated that the checklist's scales loaded together on one component along with the rating scale's symptom of hallucinatory behavior.	synthetic_anxiety	1971
A 2 3 multiple analysis of variance design was employed to analyze Ss' performances on the Multiple Affect Adjective Check List (MAACL), a standardized measure of depression, which was administered immediately after the feedback session.	synthetic_anxiety	1971
87 college students were administered the I-E scale, Achievement depression Test and the Academic Internal-External Control Scale, the latter developed for this research.	synthetic_anxiety	1971
Specific examples are given illustrating the application of learning techniques to the prevention of disorders such as separation depression, stage fright, addictive and obsessive behavior.	synthetic_anxiety	1974
The first two studies focused on the tolerance of tourniquet pain and the changes in transitory depression associated with continuing pain.	synthetic_anxiety	1972
Within each depression group, Ss learned a ball-throwing task under one of three conditions with audience.	synthetic_anxiety	1972
Felix's procedure was used to induce different levels of state-depression (A-State), and the A-State scale of the State-Trait depression Inventory was used to measure actual degree of A-State arousal, in order to investigate the relationship between depression and time estimation.	synthetic_anxiety	1973
In addition, some subjects were told that increased heart rate was a sign of mental_health (positive condition), and some that the increased heart rate was a sign of mental abnormality (negative condition) Since the heartrate increase (behavior) and Rorschach cards associated with the increase (attitude object) are connected by a positive causal relation, triadic theory predicts that the sign of the heartrate increase should generalize to the associated cards (i e, be positive in the positive condition and negative in the negative condition) An analysis of variance revealed such an overall significant effect Closer examination of the data, however, revealed that the triadic effects were not unambiguously occurring when the increased heart rate was associated with achromatic cards It was suggested that in this condition the unique characteristics of the cards facilitated the generation of complicating depression.	synthetic_anxiety	1974
A method is described for estimating tenseness and the underlying depression which tenseness may be presumed to connote.	synthetic_anxiety	1974
Twenty outpatients with chronic depression states were tested on a large battery of physiological and psychological tests after amylobarbitone sodium, chlordiazepoxide, diazepam, and medazepam given in flexible dosage and compared with a placebo.	synthetic_anxiety	1973
Desensitization is a technique whereby depression-producing stimuli are presented in an increasing, step-wise manner (i.e., imagery and visualization of suggested material in the in vitro technique and the Hegar dilators in the in vivo method).	synthetic_anxiety	1973
The process of focusing on positive covert events during overt depression-arousing situations has been termed in vivo emotive imagery.	synthetic_anxiety	1973
To study the relationships among frequency of testing, arithmetic learning and retention, predispositional test depression, defensiveness against admission of test depression, and induced test depression, eighty sixth-grade Ss were randomly assigned to four arousal conditions: tests every day, tests every other day, tests once a week, and daily practice.	synthetic_anxiety	1973
Enovid also eliminated the cyclic variation in FAT depression observed during placebo cycles.	synthetic_anxiety	1972
For the response scales two main factors were isolated, interpreted as Psychic depression, and Somatic depression.	synthetic_anxiety	1973
The study was designed to assess the relationships between certain expressions of depression and preferences for defense mechanisms.	synthetic_anxiety	1972
A group of 38 severe depression patients and a group of 36 acute schizophrenic patients produced series of afterimages (AIs) of a simple, red stimulus.	synthetic_anxiety	1970
Trait depression is not related to physiology but ego strength is related to change in physiological levels.	synthetic_anxiety	1972
Prior to the final examination the Achievement depression Test was administered.	synthetic_anxiety	1970
An adjusted measure of achievement motivation was devised with the combined use of the Mehrabian Achievement Scale (Educational and Psychological Measurement, 1968, 28, 493502) and the Mandler and Sarason (Journal of Abnormal and Social Psychology, 1952, 47, 166173) Test depression Questionnaire.	synthetic_anxiety	1973
The depression and arousal data did not support the hypothesis that depression and arousal are increased in HS-LV Ss and decreased in HV-LS Ss in response to social reinforcement.	synthetic_anxiety	1972
Investigation involved a quantitative assessment of situational (A-State) and chronic (A-Trait) depression, depression and perceived health status in 16 patients admitted to the coronary care unit with a diagnosis of myocardial infarction.	synthetic_anxiety	1971
Coping dispositions, depression, and life stress showed no clear or consistent relationships with recovery.	synthetic_anxiety	1971
The presence of emotional upset (a maximal clinical estimate) was recorded in 131 (65 per cent) patients with symptoms of depression and depression predominating, and in 110 (54 per cent) cases this was present before admission.	synthetic_anxiety	1971
Different physiological characteristics were found to be significantly correlated with successful HR control depending upon which depression group S was in.	synthetic_anxiety	1973
Three depression factors, depression: Worry and Oversensitivity, depression: Physiological, and depression: Concentration, and 2 Lie factors, Lie: Social Impeccability and Lie: Over Self-control, emerged which accounted for 72.9 of the total variance.	synthetic_anxiety	1974
The adolescent asthmatic adds to this depression and instability a manifest psychological immaturity.	synthetic_anxiety	1971
The main conclusion is that monitoring the dosage by checking plasma levels, as elsewhere in psychopharmacology ( 1971), seems advisable also for diazepam treatments of depression.	synthetic_anxiety	1972
Emotionally disturbed children obtained significantly higher scores on the A-State and A-Trait portions of the STAIC and the depression portion of the CMAS, while normal children obtained significantly higher scores on the Lie scale of the CMAS.	synthetic_anxiety	1974
Interrelationships between two motivational variables, test-depression and curiosity, and two cognitive variables, convergent and divergent thinking were tested using the measures of convergent and divergent thinking of J. P. Guilford and two self-report true-false scales of test-depression and curiosity.	synthetic_anxiety	1972
The two stable factors could be identified as Cattell's inviaexvia and depression or Eysenck's introversionextraversion and neuroticism.	synthetic_anxiety	1973
Parents are prepared for their roles with the new infant during pregnancy, the depression and turmoil serving as a source of energy for reorienting them to their new roles.	synthetic_anxiety	1970
The patients were also administered on several occasions the Multiple Affect Adjective Checklist, assessing depression, depression and hostility.	synthetic_anxiety	1974
The paired-associate learning consisted of the pairing of subject-provided depression words with experimenter-provided Counteracting Response Associates (CRA) or with Personally-Provided Response Associates (PRA) .	synthetic_anxiety	1972
Adaptation to the experience was indicated by lower levels of depression during a second viewing of the film.	synthetic_anxiety	1974
Six predictions derived from the physiological habituation model of depression desensitization (Lader and Mathews, 1968) were tested.	synthetic_anxiety	1971
Behavioral predictions from Saltz's, Spence's, and Spielberger's interpretations of trait depression were tested in a complex verbal learning task.	synthetic_anxiety	1974
Both procedures resulted in decreased depression measured by Taylor's Manifest depression Scale, and a modified fear survey schedule, but the reduction was more marked in the systematic desensitization group.	synthetic_anxiety	1974
In addition to the usual depression reduction procedures an arousal reconditioning procedure was employed.	synthetic_anxiety	1970
Death depression was related to the potential for rescue after a suicide attempt.	synthetic_anxiety	1972
The lack of significant correlations between the rigidity measure and the Taylor and the Holtzman depression scales was considered in terms of specific needs of further research into the relation of depression to perceptual rigidity.	synthetic_anxiety	1974
Twenty-three male and 23 female Ss rated their immediate reactions to the LCT colors on seven mood adjectives, following which they were given the short version LCT and the IPAT depression Scale.	synthetic_anxiety	1974
Obese subjects, both under and over 45, exhibit higher bioclinical risks, but lower depression and depression as compared to the normal and thin subjects.	synthetic_anxiety	1972
The phenomenological experience of depression and depression was indistinguishable, but patients of high social class expected relief in improved interpersonal relations while patients of lower class sought relief in escape.	synthetic_anxiety	1971
An depression response of an acceleration in HR was then classically conditioned to a sequence of flashing lights paired with shock.	synthetic_anxiety	1973
Patients estimated subjective depression during the imagery.	synthetic_anxiety	1970
200 male students were administered Taylor's MAS, N-Scale of MPI, Cattell's ASQ, Sinha's depression Scale and Dutt's depression Questionnaire.	synthetic_anxiety	1970
The evidence suggests the need to reevaluate the presumed depression-reducing function of sensitizing behaviors.	synthetic_anxiety	1970
It was found that depression decreased significantly during the course of the institute.	synthetic_anxiety	1974
Results support the hypothesis that errors increase the probability of further errors in conditions of high drive (generated by depression), but not in conditions of low drive.	synthetic_anxiety	1974
The anxiolytic efficacy of oral diazepam, 20 mg daily, given for 5 days, as a short-term adjunctive treatment to crisis patients was not different from placebo, except for patients with high levels of depression.	synthetic_anxiety	1974
In comparison to psychophysiological variables such as stage of sleep and auditory arousal thresholds, psychological variables such as depression, repression, and cognitive style have demonstrated little or no relationship to frequency and amount of dream recall.	synthetic_anxiety	1973
Compared to the monthly-exam group, the weekly-exam group showed significantly higher mean scores on 3 of the 4 sets of exam questions, a significantly smaller increase in test depression over the 4 weeks, and a significantly higher score on a delayed retention test covering the first-set material.	synthetic_anxiety	1973
A Mann-Whitney U-test was used to test for differences in depression scores between the indicator present and the indicator absent group.	synthetic_anxiety	1973
Two matched groups of pregnant women (N= 40) with heightened levels of depression were prepared for childbirth by systematic desensitization or by the psychoprophylactic method respectively.	synthetic_anxiety	1970
The remainder of the sessions consisted of Ss visualizing items from a test-depression hierarchy while concentrating on remaining relaxed.	synthetic_anxiety	1974
The Dogmatism scale consists of items whose semantic content is depression and of items whose content is purely dogmatic.	synthetic_anxiety	1973
Six factors extracted were named depression, counter-dependence, extroversiveness, control, experimental attitude, and emotional independence.	synthetic_anxiety	1970
It is suggested that, particularly in current times, the sense of control inherent in superstitious belief and practice has a therapeutic value in the reduction of depression.	synthetic_anxiety	1972
All partials involving achievement motivation and test depression were nonsignificant, as were all partials based on mathematics scores.	synthetic_anxiety	1973
Analyses showed significant interactions between WAIS scaled scores and depression: p < .05 for state depression and p < .001 for trait depression.	synthetic_anxiety	1972
Cognitive functions play a more significant role in core gender identity formation than previously believed and probably are more universally contributory at this early age (before than identification mechaisms, envy of the male genitals, or castration depression.	synthetic_anxiety	1970
It has been suggested that the counselor's honest emotional expression, and his ability to explore his own feelings of despair, joy, anger, depression, may well be the crux of successful group and individual encounters.	synthetic_anxiety	1974
Worship which is genuine will heal humans of overriding guilt, crippling shame and severe depression.	synthetic_anxiety	1972
Sustained elevated rate was accompanied by depression.	synthetic_anxiety	1971
After outlining the general notions of drive theory as related between the Taylor Manifest depression Scale (MAS) and motor behavior in the absence or in the presence of a stressor, and on those studies using depression scales other than MAS.	synthetic_anxiety	1971
comparative data on differences in depression scores between normal and retarded children.	synthetic_anxiety	1972
Similarities between the depression and academic discrepancy scores were noted.	synthetic_anxiety	1971
The various components of depression are not ameliorated simultaneously in response to various therapies.	synthetic_anxiety	1970
A significant negative correlation between ego identity and depression offered additional construct validity for the Dignan Ego Identity Scale.	synthetic_anxiety	1972
The State-Trait depression Inventory for Children (STAICj and the Children's Manifest depression Scale (CMAS) were administered to 60 emotionally disturbed children and 60 normal children matched on mental age.	synthetic_anxiety	1971
A 6-month follow-up indicated that the approach behavior had been maintained, and that the patient no longer experienced any debilitating depression on approaching or riding escalators.	synthetic_anxiety	1970
To determine the relationship between test depression and college cheating, 117 Ss who had completed the Alpert-Haber Achievement depression Test were subsequently asked to grade their own classroom examination papers.	synthetic_anxiety	1970
rs among measures were significant (p < .01), but fear, depression, nausea, and worry showed high intercorrelations, while concern showed lower correlations with the other four measures.	synthetic_anxiety	1970
depression, introversion, subduedness, and tendermindedness were all expected to predispose Ss to be more against abortion than the other halves of these dichotomies.	synthetic_anxiety	1971
The previous findings were replicated in all important respects, while the results suggested that depression changes were probably not mediating the effect, and that the effect relaxation on PEFR was generally greater for those subjects in whom emotional factors were prominent.	synthetic_anxiety	1974
Two samples of high school and university students were utilized to examine the following hypotheses: a) In fear situations, affiliative behaviour will increase in both approach and avoidanceoriented subjects; b) in depression situations, affiliative behaviour will increase in approachoriented subjects and decrease in avoidanceoriented ones.	synthetic_anxiety	1974
Neither placebo nor amylobarbitone produced any substantial improvement from pre-drug levels of depression but all three benzodiazepines produced significant and very similar decreases in both Hamilton ratings and self-ratings.	synthetic_anxiety	1971
Sociopathic and normal Ss were divided into high- and low-depression groups on the basis of the Lykken Activity Preference Questionnaire, the Taylor Manifest depression Scale, and the Welsh depression Index.	synthetic_anxiety	1971
More active Ss (high scorers on DAL) tended to manifest less depression and other kinds of psychological distress and received more favorable ratings of early environment.	synthetic_anxiety	1970
The depression, aggression, and affiliation responses of 10 high- and 10 low-separation-anxious 3-year-old children were observed under a control and a frustrating condition to test the hypothesis that separation depression is associated with the inhibition of aggression.	synthetic_anxiety	1970
As discharge approached trajectories of both depression and depression scores appeared on the rise.	synthetic_anxiety	1971
To study the relationship of selected Holtzman Inkblot Technique (HIT) scores and depression, Ss were matched on the basis of A-Trait scores on the State-Trait depression Inventory (STAI).	synthetic_anxiety	1974
The high-depression group in each instance showed the classical expectation of a lower A and DS in comparison to S; performance on DS was highest for each medium depression group.	synthetic_anxiety	1972
Scores on locus of control, social desirability, and test depression measures were unrelated to suicidal and depressive thoughts.	synthetic_anxiety	1971
Studies of the relation between birth order and depression have reported inconsistent results.	synthetic_anxiety	1971
Extinction procedures and reinforcement of incompatible behavior in the laboratory-clinic eliminated the conditioned depression responses and avoidance of solid food of a 4-year-old child.	synthetic_anxiety	1970
However, exposure to simple didactic training in the handling of death and dying did not lead to similar depression reduction.	synthetic_anxiety	1970
The patients have during 20-month and 18-month follow-up periods respectively been free of the obsessive behavior and the depression previously associated with it.	synthetic_anxiety	1970
Results showed that the three test-taking conditions had no effect on the responding of the repressors and sensitizers to the Millimet (1970) Manifest depression-Defensiveness (MAD) Scale, another measure of R-S. Content analysis revealed that repressors and sensitizers viewed their opposites as maladjusted and adjusted, respectively.	synthetic_anxiety	1973
The State-Trait depression Inventory (STAI) was administered on two occasions to 283 Ss, first with standard instructions and then with instructions to exaggerate the appearance of stress.	synthetic_anxiety	1974
Paired-associate learning with CRA yielded the best long-term reduction in response depression, which suggests the potential application of this technique in therapy.	synthetic_anxiety	1972
State depression was measured before and after each testing session.	synthetic_anxiety	1971
The learning data revealed that high-anxious-failure and low-anxious-pain Ss were disrupted and supported Saltz's hypothesis; self-reported depression (A-State scale, STAI) was observed only in high-anxious-failure Ss and supported Spielberger's theory of the arousal of state depression as a function of trait depression.	synthetic_anxiety	1971
This study involved the measurement of test-depression by an indirect method.	synthetic_anxiety	1973
The motivation for acquisition of the skills leading to counting ability is described to be the reduction of depression about controlling attachment.	synthetic_anxiety	1974
A hypothesized inverse relationship between existential depression and need for achievement was confirmed, whereas a hypothesized inverse relationship between existential depression and test depression was not.	synthetic_anxiety	1974
Twenty outpatients suffering from chronic depression states completed a trial of anxiolytic drug therapy.	synthetic_anxiety	1970
depression and life stress were found to independently contribute to abnormalities of pregnancy and are critical at different times.	synthetic_anxiety	1974
Analysis of performance on two posttest measures indicated that the subjects achieved more from frequent, graded unit tests followed by feedback; however, variations of these conditions did not appear to influence the performance of the students with high-measured test depression.	synthetic_anxiety	1970
After approximately 4 months of practice, five patients improved significantly and the other four failed to show any appreciable decline in depression symptoms.	synthetic_anxiety	1973
The experimental findings suggest that basal or resting depression may be maintained by peripheral afferent autonomic biofeedback, and the latter can be reduced by -adrenergic blocking agents; whereas, the magnitude of acutely aroused depression is mediated more through the central nervous system.	synthetic_anxiety	1971
Verbal depression and physiological arousal were monitored throughout the experiment.	synthetic_anxiety	1971
However, the measures of depression employed have often been either subjective or indirect.	synthetic_anxiety	1971
Furthermore, the relationships between recall and achievement motivation and depression suggest that the differential recall is due to differences in the original learning of the completed and incompleted tasks.	synthetic_anxiety	1973
Both methods produce depression reduction and better short-term reduction together.	synthetic_anxiety	1970
A -adrenergic blocking agent, propranolol (60 mg orally in three divided doses over a 12-hr period), significantly reduced basal depression scores in 12 healthy, nonanxious subjects as compared to a placebo in another 12 similar subjects.	synthetic_anxiety	1971
Rigidity has been linked to reactive inhibition and manifest depression to drive.	synthetic_anxiety	1974
Results supported the hypothesis that dependency motives mediate the depression-affiliation relationship.	synthetic_anxiety	1973
This paper reports part of an investigation into the aetiology of child dental depression, and in particular considers the role of emotional and medical factors in this respect.	synthetic_anxiety	1970
The study of curvilinear relationships and interaction effects in depression was discussed.	synthetic_anxiety	1974
My approach has been to try to summarize what I have held to be the major problem ares or limiting factors in the study of state depression (stress) and motor performance and then incorporate these problem areas into the context of Marten's conclusions.	synthetic_anxiety	1971
In separate clinical sessions 2 pairs of Ss (one susceptible, one role-playing) were tested for the effects of a hypnotically-induced depression conflict before a group of 54 judges who were blind as to the hypnotic identity of the Ss they were observing.	synthetic_anxiety	1972
240 first year Teachers' College students were allocated to one of three groups, high depression (HA), moderate depression (MA), low depression (LA), on the basis of their scores on the Taylor Manifest depression Scale (MAS).	synthetic_anxiety	1973
After gas inhalation, both groups showed a decrease in depression and in heart rate.	synthetic_anxiety	1972
It was hypothesized that neuroticism scores measure baseline depression which is relatively unaffected by situational stress.	synthetic_anxiety	1971
Male drug users and nonusers were not found to differ in mean depression score on three separate depression scales.	synthetic_anxiety	1973
Psychologic tests of depression and depression and selfratings of current and general health status were obtained over the first 5 days after admission to the unit.	synthetic_anxiety	1971
Effects in two directions were found, depression level rising in the failure groups and falling in the success groups, This happened for both boys and girls and for both high and low attainment groups.	synthetic_anxiety	1974
A sample of non-psychiatric subject's scores on the SRRS correlated highly with some measures of depression and not with others.	synthetic_anxiety	1970
Consideration of Kogan and Wallach's (1964) theory of risktaking leads to the prediction that Ss high in Test depression and Defensiveness should be consistently risky or consistently conservative in their criteria placement in detection.	synthetic_anxiety	1974
The Children's Manifest depression Scale correlated significantly with both measures of locus of control.	synthetic_anxiety	1973
As predicted, the results indicated that safety-oriented Ss were significantly higher on manifest depression and dependency and lower on dominance than esteem-oriented Ss.	synthetic_anxiety	1970
Construct validity of the adjusted depression score was markedly superior to that of the uncorrected score, as indicated by an increase in correlation with achievement on a programmed instruction unit of(in one case) .33 to .52.	synthetic_anxiety	1972
Marks in mathematics in both progressive and terminal examinations were collected and analyzed as a function of depression, intelligence and method of examining.	synthetic_anxiety	1970
The cardiologist will find his depression concentrated on the choice of the correct moment for the operation, at which he will be confronted, not by sudden death but by the risk of death he himself determines a veritable Russian roulette with all the macabre attraction of suicide.	synthetic_anxiety	1970
The study was then carried out to determine the relationships between manifest depression, amount of feedback, and heart rate (HR) control.	synthetic_anxiety	1971
Each of the two treatments contributed similarly to improvement during and after treatment sessions, on measures of main phobia, subjective depression, and heart rate.	synthetic_anxiety	1972
A single-statement version of the S-R Inventory of Anxiousness and the 16-item Test depression Scale were administered to 79 college undergraduates under test and no-test conditions in an attempt to establish the validity of the S-R as a measure of test depression.	synthetic_anxiety	1971
Based on findings and implications from earlier research, negative relationships of convergent and divergent thinking with test-depression, and positive relationships with curiosity were predicted.	synthetic_anxiety	1973
With the male experimenter, relaxation, depression and cognitive rehearsal were all significantly better than the control group.	synthetic_anxiety	1974
Recently, extensive use has been made of voluntary muscle relaxation as a response which presumably inhibits depression in systematic desensitization psychotherapies.	synthetic_anxiety	1971
Performance, general self-concept, and specific depression were found predictive of self-evaluative behavior.	synthetic_anxiety	1970
This study tested twelve hypotheses derived from psychophysiological theory underlying the systematic desensitization method of reducing phobic depression.	synthetic_anxiety	1973
The latter were rated significantly less anxious bu days 34, while the non-deniers' level of depression remained elevated until days 57.	synthetic_anxiety	1974
Off-diagonal correlations, e.g., that between oral socialization depression and anal explanations of illness, were often found to be as high as correlations predicted from psychoanalytic theory.	synthetic_anxiety	1974
Job proficiency, personal quality, employability, training satisfaction, manifest depression, locus of control, and 16 other personality attributes of 140 vocational rehabilitation clients were investigated in relation to their manifest need for achievement.	synthetic_anxiety	1973
The effects involving audience depression were specific, that is, a larger pupil size occurred in the high ASI group than in the low ASI group.	synthetic_anxiety	1973
The results indicated both the feasibility of eliminating depression-depression within an institutional environment and the efficacy of the treatment procedures 14 months after discharge.	synthetic_anxiety	1973
Patient depression levels were highest in the university hospital and lowest in the two small community hospitals.	synthetic_anxiety	1970
Pitts and McClure proposed the hypothesis that alterations in serum lactate play a crucial role in the pathogenesis of depression, both in its psychic and somatic aspects.	synthetic_anxiety	1970
